label,sentence
REASONING,go urge respondent committee legal authority impose fee anna rupee value good sold auctioned imposition nature sale rather licence fee
PRECEDENT,contends authority decision court ramjilal v income officer mohindargarh 1 ille gal imposition challenged properly con stituted suit cannot questioned application article 32
REASONING,learned counsel respondent commit tee however urge grower vegetable fruit come foot cart horse along public street stand outside petitioner s shop use public street respondent committee well within power charge fee
RPC,proper direct respondent committee prohibit petitioner carrying busi ness wholesale dealer vegetable fruit within limit jalalabad town area committee proper valid bye law framed thereafter except accordance licence obtained petitioner bye law framed
RPC,respondent commit tee pay cost application petition er
FACTS,appeal arises result special leave appeal granted court 1st 1951 madras high court dated 13th april 1951 quashing certain proceeding regional transport authority tanjore cen tral traffic board madras dated 19th january 1950 3rd march 585 1950 respectively first respondent state madras dated 7th november 1950 direct ing issue messrs raman raman limited petitioner high court permit five bus respect joint application original ly td balasubramania pillai
FACTS,bus agreed purchased messrs raman raman limited joint application transferor trans feree 10th march 1944 transfer ownership c permit name purchaser
FACTS,yet another move game veerappa pillai filed suit court subordinate judge kumbako nam 3rd october 1944 recovery possession original five bus messrs raman raman limited strength purchase balasubramania pillai
FACTS,suit decreed 587 favour 2nd 1946
FACTS,government consider undesirable keep bus running temporary permit long indefinite period
FACTS,high court reversed decree sub court 2nd september 1949 came conclusion title messrs raman raman limited five bus prevailed veerappa pillai
FACTS,application regional fransport authority dated 28th november 1949 messrs raman raman limited asked withdrawal permit
FACTS,mdo 1357 20 1366 1110 1077 mdo 1368 msc 7632 substituted disputed bus become unroadworthy useless
FACTS,procedure followed 22nd october 1949 a notification issued inviting objection renewal giving 30th november 1949 date hearing
FACTS,till sri veerappa pillai given temporary permit dislocate public traf fic
FACTS,thereupon messrs raman raman limited moved high court 4th december 1950 article 226 constitution civil miscellaneous petition number 12215 1950 writ certiorari quashing order proceeding 590 regional transport authority central road traffic board madras state madras dated 19th january 1950 3rd march 1950 7th november 1950 respectively issue writ mandamus appro priate direction first respondent transfer issue grant five pucca permit respect route kumbakonam karaikkal petitioner herein messrs raman raman limited petition challenged appeal high court
RPC,central road traffic board opinion unsatis factory based quibbling distinction withdrawal cancellation permit
RPC,view order complained deprived messrs raman raman limited fruit 591 decree obtained hand high court much expenditure time money
REASONING,ownership condition precedent grant permit person get permit provided possession vehicle satisfies requirement statute rule framed thereunder hold party authority labouring misconception entertained contrary view
REASONING,balasubramania pillai veerappa pillai running bus continuously route nearly 5 year obtained privilege securing permanent permit
REASONING,according manifest injustice client allowing reason impelled high court make subject matter challenge appeal
REASONING,597 reason given appeal allowed high court set aside
RPC,party bear cost proceeding throughout
RPC,appeal allowed
FACTS,three respondent counsel tendered unqualified apology court learned judge considered action necessary
REASONING,con tention though somewhat plausible first sight appear u sound
PRECEDENT,authority mister sinha cite support contention decision nagpur high court kisan krishna ji v nagpur conference society statute vincent de paul
PRECEDENT,noticed learned judge decided took opposite view subordinate judge first class hoshangabad v jawaharlal 6 definitely prohibition contained section 2 3 contempt court act refers offence punishable contempt court indian penal code offence punishable otherwise contempt
PRECEDENT,decision neither noticed dissented subsequent quite possible 1 narayan chandra v panehu pramanik air naresh kumar 5
PRECEDENT,umaromar air 1951 cal
PRECEDENT,2 kaulashia v emperor 12 pat 1
PRECEDENT,3 state v brahma prakash air 1950 556 emperor v jagannath air 1938 358
PRECEDENT,6 air 1940 nag
PRECEDENT,think decision calcutta high court vm bason v ah skone 1 basis decision learned judge subsequent really support view taken
REASONING,think contention accepted sound
PRECEDENT,privy council observed surendra nath banerjee v chief justice judge high court 1 although contempt include defamation yet offence contempt something mere defamation different character
PRECEDENT,2 willmot s opinion page 256 rex v davy 30 p 40 41 434 punishable indian penal code offence defamation defamation
REASONING,express regret done either high court u behaviour show least trace contrition
RPC,circumstance think appeal cannot succeed dismissed
RPC,appeal dismissed
FACTS,kuberdas received money land follower disciple fund built temple sarsa
FACTS,mahants narayandas baldevdas bhagwandas pragdasji defendant suit appointed executed predecessor
FACTS,defendant alleged acting manner contrary usage institution guilty incontinence mismanagement improper alienation trust property
REASONING,suit property restricted obligation maintain institu tion purpose described public charitable purpose suit regarded coming within section 92 civil procedure code
REASONING,judgment high court dated 24th january 1938
RPC,cost court stand
RPC,party bear cost appeal
FACTS,fact dispute
FACTS,police constable bharat singh pw 17 first information port shopkeeper zanda bazar sindhi
FACTS,place went subash chowk locality appellant s shop situate
FACTS,shop open road
REASONING,opinion appellant use force necessary
RPC,confined attention right private defence person though defence property happens bound
RPC,appeal allowed
RPC,conviction sentence set aside appellant released
FACTS,68 74 filed september 1904 maharaja bahadur singh court differ ent munsifs rampurhat raja ranjit singh bahadur deceased others declaration title land mentioned different suit mesne profit year 1899 till recovery possession
FACTS,alleged land several suit chowkidari chakran land within plaintiff s patnidari granted predecessor interest 14th november 1853 ancestor defendant land possession village watchman service tenure excluded assessment land revenue rent paid year 1899 section 50 51 bengal act sixth 1870 government resumed land terminated service tenure settled zamindar situation plaintiff patnidar became entitled actual physi cal possession zamindar wrongfully took physical possession denied right plaintiff hence entitled relief claimed
FACTS,plaintiff actually obtained possession land involved suit august 1913
REASONING,duty court take notice subsequent event justice party
REASONING,judgment decree district judge plaintiff preferred appeal high court calcut ta
REASONING,remand appeal preferred high court high court decreed appeal term set aside portion decision dis trict judge remand case original court determine condition patnidar hold land zamindar
REASONING,28th 1927 another application filed zamindar claiming deduction way equitable set amount due rent 1910 onwards account subsequent payment towards revenue ce
REASONING,decision special appeal preferred high court judgment appeal decision trial court restored
REASONING,regard amount due appellant way rent subsequent date transfer possession claim unconnected subjectmatter different suit
REASONING,prolongation enquiry ascertainment mesne profit cannot support claim equitable set period subsequent delivery possession plaintiff
REASONING,privy 103 792 council affirmed decision
REASONING,result decision high court point maintained
PRECEDENT,793 appellant s last contention munafa rent calculated principle laid radhacharan v maharaja ranjit singh 1 assessed fair share profit land substance claim ground appeal privy council even mentioned additional ground appeal
RPC,party bear cost appeal
RPC,appeal dismissed
FACTS,paragraph 21 penultimate paragraph lay three contingency fail adoption taken male child child born gnanambal inherit grand son property testator subject condition specified
FACTS,brief disposition
REASONING,intention gathered primarily language document read whole without indulging conjecture speculation testator done better informed better advised
PRECEDENT,construing language privy council observed venkata narasimha v parthasarathy 1 court entitled bound bear mind matter merely word used
PRECEDENT,consider surrounding circumstance position testator family relationship probability use word particular sense many thing often summed somewhat picturesque figure court entitled put testator s armchair
REASONING,case loyally carry properly construed duty universal true alike will every nationality every religion rank life sometimes raised whether constru ing court lean 1 42 interlocutory application 51 p 70
PRECEDENT,lord justice romer observed edward jones v jones 1 cannot merely view avoiding intestacy otherwise construe plain word according plain meaning
REASONING,besides disposition certain gift charity met income property given wife adoptive mother life
REASONING,paragraph 13 merely say nagammal get life stated paragraph 5
REASONING,think correct way reading document
REASONING,second part comprised paragraph 11 16 testator set modification desire make earli er disposition son nephew adopted widow
REASONING,statement paragraph 13 loose expres sion testator used purpose empha sising kothangudi village enjoyed nagammal even gnanambal s son adopted
REASONING,making new testator inventing bequest certain person simply show object testator s affection
REASONING,contingent gift sense dependent upon adoption gnanambal s son wife testator
REASONING,regard meticulous care testator seems attempted provide differ ent contingency might arise anxiety displayed making effective disposition proper tie owned probable omit make provision regarding future devolution kothan gudi village really thought direction repeated latter part
RPC,necessary purpose present invoke rule presumption
RPC,intestacy presumption exists certainly fortifies conclusion arrived
RPC,result appeal allowed judgment decree high court set aside subordinate judge restored
RPC,appellant cost court
RPC,appeal allowed
FACTS,thus seen present application filed lapse 12 year date final decree 3 year date final previous application
FACTS,subordinate judge execution applica tion barred agreeing every con tentions
FACTS,connection well set briefly nature concealment step taken judgment debtor achieve
FACTS,judgment debtor fraud prevented execution decree within 12 year date application execution decree holder decree consideration capable executed
REASONING,convenient set extenso sec tion 48 civil procedure code section 18 limita tion act proceed consider soundness argument advanced side support position taken
PRECEDENT,former view taken early madras kannu pillay v chellathammal others 1 receives support decision reported sri raja venkata lingama nayanim bahadur varu another v raja inuganti rajaopala venkata narasimha rayanim bahadur varu five others 2 learned brother mister justice patanjali sastri party
PRECEDENT,latter view 1 1898 mij mad
PRECEDENT,861 indicated mrmasp ramathan chefliar v mahalingam chetti 1 bench sir madhavan nair j member
PRECEDENT,necessary determine view correct definite finding court fraud preventing execution decree within meaning section 48 civil procedure code
PRECEDENT,appellant thus escape bar 12 year period fresh starting point limitation date fraud section 48 civil procedure code
PRECEDENT,thus got difficulty way section 48 code civil procedure next meet objection limitation act
PRECEDENT,behalf appellant urged section 18 limita tion act applied fact right apply accrued appellant fraud judgment debtor became known 1946
PRECEDENT,number reliance placed section 18 limitation act court reference found ground appeal court
PRECEDENT,however mentioned first time appellant s statement
PRECEDENT,fact proved found established sufficient make fraud within meaning section 18 objection serious applicability section law raised stage final court appeal
PRECEDENT,following obser vations lord watson connecticut fire insurance company v kavanagh 2 relevant
PRECEDENT,expediency 1 1lr 2 862 adopting course doubted plea cannot disposed without deciding nice question fact considering court ultimate review placed much le advantageous position court mister setalvad however urged appellant allowed rely section 18 first time even fraud within meaning section pleaded respondent might adduced counter evidence going witness box otherwise
PRECEDENT,kalyanasundaram pillai v vaithilinga vanniar 1 section 48 2 extends 12 year period closure period similar duration necessity resort article 182 thereby obviated
REASONING,fraud pleaded namely suppression owner ship prabhat newspaper conceal right make application execution de cree
RPC,reason given concur conclusion reached high court dismiss appeal cost
RPC,appeal dismissed
STATUTE,2 farmer paid creditor twice amount principal whether sake concern debt including principal deemed full paid
STATUTE,article 5 ordinance preface several amendment income act 2001 patiala
STATUTE,urged section 3 b jaipur act work 1923 safeguard regulation personnel time need publication gazette
STATUTE,section 21 act render revenue add refuse apply high romance applicant apply high court refusal satisfied refusal justified require revenue room declare advert high court
STATUTE,article 13 paragraph 1 interested application proviso read follows constabulary wedge territory india forthwith entry effect constitution extent incompatible part extent incompatible zilch void
STATUTE,article third defines farmer provides clause stipulating casing a person considered farmer
STATUTE,1 instruction 317 deal officer rank deputy superintendent patrol unless first class magistrate order otherwise 2 place arrest magistrate
STATUTE,true article 181 182 statute limitation article 48 864 cipher civil procedure interpret together
STATUTE,article 22 state number supply acquire supply motor alcohol accordance gild
STATUTE,section 3 act provides central administration government state satisfied respect person 23 whose purpose prevent acting style prejudicial maintenance provide service essential community issue grade dictate detention person
STATUTE,relevant part section read watch 10
STATUTE,preamble pretend stated meter adopted provide adequate labour agricultural purpose bidi production area
STATUTE,article 3 paragraph ace read follows 3
STATUTE,clause third act supply two limitation power police investigation offence act
STATUTE,section act important purpose appeal division 3 octet 19
STATUTE,article 81 4 rule defence india provides imposition penalty provides person contravenes clear prescript liable imprisonment term deuce ace yr a amercement
STATUTE,relevant part article 190 code reprehensible procedure 190
STATUTE,regard segment 12 council regulation eec number 1408 71 council adopted regulation eec 1408 71 application article 12 council regulation eec number 1408 71 application principle equal treatment woman human field lifelong learning train application principle equal treatment woman valet field lifelong learning finicky field lifelong learning
STATUTE,division 143 168 relate taxation obligation assessment year
STATUTE,without pursuit preparation judge presidency district magistrate section magistrate magistrate specially authorized purpose become aware offence a receive complaint move constitute offence b police officer report fact compose c person constabulary officer receives data know suspect offence committed authorise wording article commencement proceeding person begin knowledge offence magistrate trey eventuality mentioned article
STATUTE,1 completely pastime owing october unity 1937 creditor farmer whether payable law custom concentrate arrange court whether debt obligation become council deemed paid star break thereof unpaid deemed amount repayable farmer date
STATUTE,billet prosecution 233 indian press emergency power act 1931 pending date abrogation president saved continued notwithstanding repeal routine unless express provision otherwise provided lift act
STATUTE,eastern punjab public security act 1949 subdivision 7 part eliminate provincial legislative assembly exercise power section 100 government india enactment 1935 611 register listing 1 schedule second seventh schedule act includes inter alia public policy
STATUTE,1 application enforcement grade granting injunction enforcement ordination new application hold expiry twelve year a date range impose b subsequent rank order payment money deliver property certain recurring date date default payment pitch respect applicant seek enforce consecrate
STATUTE,section 18 prescription act 1908 read come 18
STATUTE,noted watchword sedition article 13 paragraph 2 draft constitution forgo drafting committee deleted article finally drafted
STATUTE,offence punishable article 161 article 165 criminal code india considered common crime within significant code criminal subroutine 1898 notwithstanding anything contrary
STATUTE,president repeal immediately attract section 6 general clause
STATUTE,3 expulsion society issued hearing
STATUTE,debtor judgment preferred appeal federal court controversy section 7 13 new routine corresponding section sevener 11 former enactment applicable duty court estimate value property making calculation required section 7 value privilege
STATUTE,basis information entered commissioner s possession commissioner fulfil concessionaire required pay act period time however voluntarily utilise subsidization commissioner amend pay concessionaire reasonable opportunity see nates scoop judgment number payable concessionaire period 801 subsequent period concessionaire pay penalty plus amount determined amount prodigious unrivaled half time amount
STATUTE,article 190 199 bel code criminal procedure grouped heading initiation proceeding
STATUTE,better placed among article 131 139 fix jurisdiction
STATUTE,article allow high court listen type rule law raised therein provide mind basis ground decision based transmit revenue board copy judgment seal court council decide face accordingly
STATUTE,section 22 parting sixth bombay finance act 1932 property levied annual rental value dimension
STATUTE,1 day rigid law rule law supplying force law state patiala apply mutatis mutandis territory matrimony law force state party immediately day cease effect provided function appeal review appeal execution procedure whether civil criminal fiscal pending court authority commonwealth party notwithstanding provender ordinance decided accordance law governing procedure push state party immediately day posit
STATUTE,762 article warranty freedom occupation occupation
STATUTE,2a i use section 7 1
STATUTE,article 19 1 d constitution guarantee right citizen locomote wherever wish indian territory without limitation
STATUTE,however freedom guaranteed therein submit restriction imposed article 19 paragraph 6
STATUTE,clause 2 article translate long formation drawn constituent assembly enter impel approval raj pramukh raj pramukh baron make promulgate ordinance peace dependable government union part thereof ordinance period exceeding six month promulgation pressure law law adopted constituent assembly ordinance verify replaced law
STATUTE,article 5 pursuit relevant provision read surveil inspirit motorization compulsory vehicle covered article threesome article 4 provided take delivery supplier time supply valid ordinary coupon valid supplementary coupon accordance circumstance instruction set annexed coupon
STATUTE,central government extent considers necessary expedient maintain increase supply indispensable product secure fair distribution availability price placard provide regulation prohibition production supply distribution trade trade
STATUTE,renowned clause state survive law extent inconsistent part ii1 extent incompatible zilch void
STATUTE,section merely confer power attorney court causa section 226 1 ilr 56
STATUTE,decision point depends hand expression language used article 9 paragraph 1 quartet act hand ratiocination reliable nature character owner s liability relevant constabulary bombay payment tax
STATUTE,section 4 paragraph 1 c eastern punjab public security act 1949 authorizes provincial government zone magistrate person swallow area forbid entering
STATUTE,provision article 3 represent expressly refers eccentric magistrate issue arrest endorsement nab person investigation basis recognized offence
STATUTE,1 deputy commissioner general strain village destine deputy commissioner prohibit manufacture bidis agricultural season
STATUTE,recovery tax equivalent deprivation dimension within pregnant article 31 1 need establish sepa rate suffice article 265
STATUTE,article 16 empowers accountant demeanor investigation inspection summon summon witness compel production document manner provided inscribe civil procedure
STATUTE,correct interpretation article 7 supply party
STATUTE,meekness tribunal s citing fact incorporation company terminus mentioned compromise contention relied behalf company assessed summarized
STATUTE,deputy commissioner notification fix period agricultural harden respect village specified therein
STATUTE,section trade stage investigation police caseful recognizable offence different
STATUTE,view provision part 4 paragraph 1 c eastern punjab public security act cannot believe unreasonable simply arrange embrace provincial government 534 district magistrate personal satisfaction document meet certain objective criterion
STATUTE,paragraph 3 151 article country decision commission bailiwick decision gild mulct troller final challenged court justice whether appeal procedure way entreaty review
STATUTE,article six covenant read accompany 1 lead contracting state shortly possible event 20 august 1948 wear administration state raj pramukh thereby a right power power belong head contracting state ancillary government contracting state degenerate 130 union thereafter exercised accordance covenant constitution resulting therefrom b obligation indebtedness lead undertake state belong ancillary government contracting state devolved assumed union c property obligation take land property obligation brotherhood d military drive union
STATUTE,exculpate clause cook possible impose reasonable restriction exercise good conferred paragraph d interest general public
STATUTE,article 3 chennai law
STATUTE,article 32 provides a guaranteed remedy enforcement right right deliberate cardinal right included part 1ii
STATUTE,zero subparagraphs d e f clause involve application law extent imposes foreclose state magisterial reasonable restriction exercise right conferred read clause either interest general public protection interest registered tribe thus principal outlet examined whether contested legislation appears conflict fundamental right countersink article 19 1 d constitution protected clause 5 article law valid imposes reasonable restriction employment decent interest general public
STATUTE,article 13 paragraph 1 provides existing law oppose exercise fundamental right created 1st time composition extent null quash
STATUTE,doubt respondent s conduct fraudulent within import article 48 paragraph 2 code civil routine
RLC,monish i like clear yet trialed departure judge proceeding trial influenced expression opinion given judgment
RLC,dependent judge believe amount loan conceive amount mentioned 1931 mortgage document amount upgrade 1893 sum r 70 840 still due loan
RLC,determined market value several good disposed collateral adopting 16 clock net income basis
RLC,sessional judge disagreed conclusion height court agreed sessional judge point
RLC,fact court time amount take definitive alteration account party court try render substantial justice party
RLC,decree drafted accordance discernment
RLC,special judge sentenced two complainant three weigh
RLC,high court since appellant conclude shop day week conviction advantageously founded
RLC,2 july 1951 district judge jullun october 1951 arrange applicant range district prison jullundur 2 july 1 october 1951
RLC,district judge 19 june 1951 ordered applicant detained section three paragraph deuce pre trial detention act prevent acting manner prejudicial maintenance fabric ply substantive communication
RLC,appeal high court judgment set aside applicant s application allowed
RLC,along count appellant nargundkar sentenced six month imprisonment fine r 2 000 radius 2 000 r 1 000 respectively first 2nd third count
RLC,present high court moderate violation procedural law see reason semen different conclusion
RLC,typeface controversy a unadulterated inquiry fact determined weighting appreciation contradictory oral evidence submitted party
RLC,appeal high court judgment civil judge prepare aside plaintiff s action handed
RLC,bespeak accepted deadline accepted
RLC,believe civil court cannot law challenge validity
RLC,already main result emerging appeal burden madras act dispute
RLC,8 1941 subordinate judge settled event fixed june 9 1941 preliminary hearing example finical based ground relied upon finally considered preliminary hearing september 4 1941 judgment september 8 1941 subordinate judge dismissed prosecution two complainant disclose valid causa action prosecution appellant prefer appeal highschool courtroom calcutta
RLC,appeal application inspection debtor judgment try jointly erudite judge ordered council holder decree choose whether client deposit money purchased homage whether sale cancelled
RLC,appeal drop
RLC,harmonize conclusion subordinate pronounce debitor judgment prevented execution decree inside 12 year fraudulent concealment property newspaper prabhat 12 year bar apply considered lotion verboten section 182 statute limitation since ternary year elapsed 9 sept 1940 date rejection previous application enforcement present application filed 4 october 1946
RLC,appeal heard together two judge madras high court determine covering debtor judgment madras law upheld without regard fact sale confirmed decree fully satisfied referred back court foremost exemplify ruling following interrogate 1 applicant farmer 2 result application madras 4 law 1938 decretal debt deference regard appeal debtor judgment ordain rejecting application 21 rule ninety acquire judge inclined check courtyard first instance sale uphold refused issue final guild appeal moil
RLC,cannot refuse estimating value oral testimony trial judge ascertain hears witness advantage court ingathering posse
RLC,condemn triad year imprisonment article 307 read article 34 indian penal code
RLC,stated height court mofussile district united province patwari generally person employed drafting drafting play
RLC,well educated judge high court examine discus duration various reason put forward trial judge support determination accused s unreliable
RLC,neither grant valid decision fell within cro reference binding
RLC,judge mellow court obtain beginning discussion fact court appeal dull differ ratiocination trial judge experience heard witness view rule practice trial judge base conclusion impres sion created mind witness appeared
RLC,mohan dei assigned property property absolute owner remainder estate dispute pas brijlal a division scraped accordingly since 21 12 1884 date prize 26 ternion 1941 date prosecution offset freestanding ownership without interruption property assigned respectively distribute absolute owner
RLC,law passed introduce force 1938 enforcement procedure ongoing
RLC,high court appeal admit none partition alleged complainant test mokarrari interest octonary anna merge lakhrai interest sixteen anna jointly retain bisheshwar dayal singh pathaks
RLC,judge rule evidence reliable institutionalize section 201 indian penal code established beyond reasonable doubt
RLC,afterwards investigation district judge concluded applicant farmer debt reduced amount r 49 255 interest 6 per annum 1 october 1937 eject cost
RLC,appeal district judge overturned sagaciousness plaintiff s action dismissed simply craunch notice abandonment served defendant inoperative law check rental
RLC,sessional judge complete mistake study tiddler deviation ignoring key event justified reason reject evidence prosecution polai s cultivation harvesting
RLC,eminent court forwarded 295 application lower lawcourt investigation referral end whether applicant agroculturists extent decretal contribution shorten
RLC,matter fully moot house seigneury refrain verbalise opinion 2
RLC,high court resolve three question negative thus present appeal
RLC,urged article 4 paragraph trio district magistrate s decision unless provincial government decides otherwise special dictate remain forcefulness three month
RLC,dispute referred arbitration award hold
RLC,common succession transmissible govern survival relieve apply consequently death ganpatrao without leaving son succession elapse survival next upper branch firangojirao
RLC,sentenced r patel year s imprisonment number fine r 2 000 r 2 000 r 1 000 respectively world class indorse third count
RLC,two court incur alibi proven satisfactory evidence charge complainant pretend
RLC,arrange pay sum r 21 000 interest month following date
RLC,quote eminent chief justice conduct party attitude transport say including regime explicatable right party stemmed ownership five fomite
RLC,high court found father appeal separate appellant crowd burst store appellant looted
RLC,appeal judgment decree chamber highschool courtyard madras wadsworth rajamannar jj 27 november 1945 appeal 518 1941 overturning judgment lower jurist mayuram 10 july 1944 master costume number 34 1943
RLC,trial judge rejected technical objection upgrade defendant merit found collector s action refusing payoff non agricultural assessment land query unjustified
RLC,consequently presentation resolved knowledge approval party
RLC,next step accused number 1 file application richly woo requesting exhibit parte decree excluded benefit law quaternion 1938 rescinded
RLC,time think sale annulled regard rejected action allowed
RLC,high court devote effect statement annulled decree expulsion defendant
RLC,high court obligate provision article 13 paragraph 1 analogous lift law article 6 general clause act applied drafting since slip entry force make 1 180 er 1403 248 affect continuation proceeding applicant law drive time issue leaflet
RLC,learned judge essay evidence detail concluded existence faction alleged appellant dependable
RLC,high pitched court note trial judge regain defendant s history unlikely limit whether unlikely characteristic plaintiff s whether evidence plaintiff servant buddhu lal deserved credible
RLC,high court given somewhat elaborate judgment seems u aris taper ingathering simple
RLC,evaluate responsible offence concluded prima facie institute complainant referred sessional court trial
RLC,conclusion accused appealed high court allahabad heard divisional judge composed verma york jj
RLC,subsequently appellant occupational fiat granted leave appeal high court preferred 811 appeal u
RLC,claim rejected district judge accepted high lawcourt prayer allowed application accused number unity ordered court undertake fully comply mortgage ordain
RLC,high court discover party concluded publication amounted disdain justice since calculated fashion reduce prestige dignity court ensure administration justice disbelieve
RLC,respect application high court noted appendage commission invited reconsider predecessor s stimulate motion gave following instruction adeptness returned revenue commission request pretend request duly hit gild rejection request crap commission heard type rejected applicant s application refused file motion referred high court
RLC,invoke judged justified full court
RLC,mano har lall j rendered main judgment commented tripartite agreement comprise court s decree exempt enrolment
RLC,court offset instance rejected argument
RLC,high court assumed confirmation collectionneur s litigate government equivalent government directive earth
RLC,appeal directed entreaty sagaciousness trial chamber high courtyard madras dated 27 november 1945 overturning decision low level judge mayuram rendered original costume number 34 1943
RLC,court initiative instance examining evidence concluded chikurde s sequence transferable property governed rule primogeny
COUNSEL,twenty nc chatterjoe hardyal hardy rl kohli appellant appeal number 46
COUNSEL,100 potassium daphtary sri narain andley respondent
COUNSEL,hydrogen j umrigar respondent
COUNSEL,mister 100 setalvad attorney general india union india intervening petition number 149
COUNSEL,mister kelvin p khaitan section n mukherjea rajinder narain appellant
COUNSEL,hardyal brave appellant criminal
COUNSEL,mister thou 100 setalvad kanhaiyaji respondent
COUNSEL,roshan lal b shastri appellant
COUNSEL,g mathur posit rajasthan
COUNSEL,baldev sahay thymine k prasad slow call
COUNSEL,bakshi tek chand kv tarnbay criminal ingathering number 57 1951
COUNSEL,nc chatterjee enthalpy j umrigar answer 1951
COUNSEL,ck daphtary solicitor general prosecution mn joshi appellant
COUNSEL,public law banerjee hj urnrigal responder
COUNSEL,appellant purusottam chatterji section nitrogen mukherjee
COUNSEL,jet n aggarwal respondent
COUNSEL,rk kesava aiyangar tk sundararaman appellant
COUNSEL,k normality aggarwala defendant
COUNSEL,951 k sec krishnaswami aiyangar k narasimha aiyangar respondent number 1 1950
COUNSEL,applicant individual
COUNSEL,shambhu armeswar prasad ramanugrah prasad appellant
COUNSEL,sk mitra department 50 chibber respondent
COUNSEL,514 100 kb daphtary nc shah appellant
COUNSEL,p liter banerjee b banerjee slow appeal
COUNSEL,hardyal brave respondent
COUNSEL,roentgen ganapathi iyer respondent
COUNSEL,mister 100 setalvad attorney general india gn joshi appellant attract
COUNSEL,narinder singh general counsel matrimony patiala easterly punjab state jindra lal reply
COUNSEL,public law banerjee sri ram respondent
COUNSEL,k molarity munshi np nathvani attract mc setalvad attorney general india hj umrigar respondent 1950
COUNSEL,768 south p sinha nc sen respondent
COUNSEL,b banerji plaintiff
COUNSEL,chiliad section krishnaswami aiyangar k narasimha aiyangar appellant
COUNSEL,hd banaji vr desai appellant
COUNSEL,bc de jyotirmoy ghose answerer
COUNSEL,b jet khanna lawyer
COUNSEL,r ganapathi iyer kickoff respondent
COUNSEL,general india part sikri respondent
COUNSEL,gopal singh kartar singh appellate
COUNSEL,axerophthol sr chari appellant
COUNSEL,yard bhimasankaran durga bai slow call
COUNSEL,n 100 chatterjee rm hajarnavis respondent
COUNSEL,tl shivde general counsel madhya pradesh tp naik respondent
COUNSEL,b kb khanna attorney general punjab defendant petition
COUNSEL,bakshi tek chand section k kapoor slow scream
COUNSEL,gopal singh responder
COUNSEL,hp sinha southward 100 sinha appellant
COUNSEL,second k mitra k dayal respondent
COUNSEL,mister 100 setalvad attorney general india nandial untwalia appellant
COUNSEL,mister 100 setalvad attorney general india guanine n joshi respondent
COUNSEL,ampere second k daphtary mister natesan responder number 1vkt chari general counsel madras r ganapathi lyer respondent number 4 1952
COUNSEL,nc chatterjee barn sen appellant
COUNSEL,panchanan ghose pc chatterjee respondent
COUNSEL,ka chitale general counsel madhya bharat gn joshi madhya bharat state
COUNSEL,chiliad 100 mathur respondent
COUNSEL,p somasundaram v five choudhry appellant
COUNSEL,b blow dey bc ghose appellant
COUNSEL,nc chatterjee an roy sinha answering shell number 303 1951
COUNSEL,n 100 chatterjee pb gangoli respondent
COUNSEL,sn chopra answering
COUNSEL,sp sinha nagendra nath bose answer party 1 3 civil appeal number 95 applicant ane 3 civil appeal number 96
COUNSEL,ac gupta sudhansu sekhar mukherjee arun kumar dutta sulfur n mukherjee appellant
COUNSEL,sitaram bannerjee arun kumar dutta amiya kurnar mukherjea appellate civilian appeal number
COUNSEL,panchanan ghose upendra chandra mullick appellant civil appeal number 95 respondent civil collection number 96
COUNSEL,ck daphtary solicitor general india jb dadachanji respondent
COUNSEL,mister coke setalvad attorney general india gn joshi appellant
COUNSEL,mister 100 setalvad attorney general india gyan chand antonym side
COUNSEL,mister 1100 setalvad attorney general india k gb datar respondent number 2 1951
COUNSEL,nuruddin abroad suer
COUNSEL,mister kc setalvad attorney general india gn joshi respondent number leash bombay state 1952
COUNSEL,incision mitra b banerjee respondent
COUNSEL,dr tek chand hardayal hardy jindra lal plaintiff
COUNSEL,b sen answering
COUNSEL,mister setalvad attorney universal india sri narain andley appellant
COUNSEL,mister 1100 setalvad attorney ecumenical b sen respondent
COUNSEL,sc misra appellant
COUNSEL,nc chatterjee an roy respondent subject number 302 1951
COUNSEL,mister chiliad 100 setalvad attorney general india b sen appellant
COUNSEL,5 rangachari chiliad mangachari answer 1950
COUNSEL,mister kilobyte b asthana respondent
COUNSEL,jai gopal sethi rl kohli collection
COUNSEL,rajani patel responder
COUNSEL,jai gopal sethi radius 50 kohli sri ramkumar appellant criminal
COUNSEL,mister 100 setalvad attorney general india gopal singh appellate
COUNSEL,r ganapathy iyer respondent
COUNSEL,np asthana nc chatterjee grand b asthana appellant
COUNSEL,panchanan ghose chadra nath mukherji respondent 1 terzetto civil appeal no seventy five 92 1951
COUNSEL,k rajah ayyar attorney general madras ganapathi ayyar opposing party
COUNSEL,b somayya r ramamurti slow name
COUNSEL,jai gopal sethi r liter kohli cavea tor 1951
COUNSEL,supreme court isaac b barterice reply 1951
COUNSEL,23 feb
COUNSEL,respondent prayer
COUNSEL,mister 100 setalvad attorney general india gn joshi indian conglutination
COUNSEL,kundan lal arora appellate
COUNSEL,n rajagopal iyengar appellate
COUNSEL,30 january
COUNSEL,hmsm sikri attorney general punjab doabia national section
COUNSEL,hj umrigar respondent number
COUNSEL,nc chatterjee rameshwar nath appellate
COUNSEL,sp sinha molarity sharif nuruddin ahmad shaukat hussain complainant
COUNSEL,mister coulomb setalvad attorney general india gn joshi speaker criminal
COUNSEL,achhru cram jwala prasad respondent
COUNSEL,mister kc setalvad attorney general india see n lokur defendant no 1 2
