label,sentence
REASONING,"This speaks from the date of the document, for it says, referring to this agreement, that ' it is settled"" etc."
REASONING,Next we come to clause (8).
REASONING,"That refers us back to clauses (5) and (6) and says that ""as mentioned there no interest of any nature whatever has remained claimable by me"" and speaking of the principal says ""and in like manner I understand the whole of the prin cipal has been fully paid""."
REASONING,We have already dealt with clauses (5) and (6).
REASONING,"Clause (8) carries us no further and merely states that because of clauses (5) and (6) neither interest nor principal is now claimable; and of course if neither interest nor principal is claimable that extinguish es the mortgage, and in this case the extinguishment is brought about, not by mere payment in accordance with the terms of the bond, but because of the fresh agreement."
REASONING,Clause (10) remains for consideration.
REASONING,It was argued that this brings the matter within section 17(2) (v) of the Registration Act because it gives the defendant the right to obtain another document which will effect the extinguish ment.
REASONING,"We do not agree because clause (v) of sub section (2) of section 17 of the Act postulates that the document shall not of itself create, declare, 499 assign, limit, extinguish any right etc., and that it shall merely create a right to obtain another document etc."
REASONING,"(The stress is on the words ""itself"" and ""merely "". ) We agree with Sir Dinsha Mulla at page 86 of the 5th edition of his Indian Registration Act that ""If the document itself creates an interest in immove able property, the fact that it contemplates the execution of another document will not exempt it from registration under this clause."
REASONING,""" As we have seen, this document of itself limits or extinguishes certain interests in the mortgaged property),."
REASONING,The operative words are reasonably clear.
REASONING,"Consequently, the document is not one which merely confers a right to obtain another document."
REASONING,"It confers the right only in certain contingencies, namely, ""if you so wish"" or ""if necessity may arise."
REASONING,""" Its purport is to effect an immediate alteration in the terms of the two bonds and because of that alteration to effect an immediate extinguishment and limitation."
REASONING,"Clause (10) merely confers an additional right, namely the right to obtain another document ""if you so wish"" or ""if necessity may arise."" Therefore, the document in question is not one which merely creates a right to obtain another."
REASONING,"An agreement to sell, or an agreement to transfer at some future date, is to be distinguished because that sort of document does not of itself purport to effect the trans fer."
REASONING,"It merely embodies a present agreement to execute another document in the future which will, when executed, have that effect."
REASONING,The document in hand is not of that type.
REASONING,It does not postpone the effect of extinguishment or limita tion of the mortgages to a future date.
REASONING,It does not say that the agreement it embodies shall take effect in the future.
REASONING,"It purports to limit and extinguish the liabilities on the two mortgages at once by virtue of the document itself and merely adds that ""if it is necessary or should you want another document, I will repeat the present 500 agreement in a registered agreement."
REASONING,""" By implication it means that if it is not necessary, or if the mortgagor does not want a registered instrument, the document itself will have effect."
REASONING,"Incidentally, one effect of holding that this document does not limit or extinguish the mortgagor 's li ability would be that there is no agreement to that effect yet in force, This may or may not give the mortgagor a right to obtain specific performance of his right to obtain such an agreement but until he does that there would be no bar to the mortgagee 's claim in this suit."
REASONING,"However, it is not necessary to go as far as that because we are of opinion that this document is not exempt from registration under section 17(2) (v), and we so hold."
REASONING,The next question is whether the document can be used in evidence under the proviso to section 49 of the Registration Act.
REASONING,We are clear it cannot.
REASONING,This is not a suit for specif ic performance nor does any question of part performance under section 53A of the Transfer of Property Act arise.
REASONING,It remains then to be seen whether the use now sought to be made of the document is to evidence a collateral transaction not required to be evidenced by a registered instrument.
REASONING,"But what is the 'transaction sought to be proved but the very agreement which the document not merely evidences but, by reason of its own force, creates ? That is not a collat eral transaction and even if it were a transaction of that type, it would require a registered instrument for the reasons we have already given."
REASONING,"Section 53A of the Transfer of Property Act was re ferred to but it has no application, for the agreement we are concerned with is not a transfer."
REASONING,There are no words of conveyance in it; also the mortgagor is not continuing in possession in part performance of the contract.
REASONING,Both mort gages were simple and the right to possession never resided in the mortgagee.
REASONING,"He might in due course have acquired it by process of law if he obtained a decree and purchased at the sale; on the other hand, a stranger might have purchased and the right to possession would 'in that event have passed elsewhere, But he had no right to possession at the 501 date of the agreement and having none he could not have transferred it."
REASONING,The mortgagor 's possession was consequently not referable to the agreement.
RPC,The appeal fails and is dismissed with costs.
RPC,Appeal dismissed.
NAME,"Shrimant Sardar ... vs Shrimant Malojirao ... on 30 January, 1952"
CITATION,"Equivalent citations: 1952 AIR 138, 1952 SCR 402"
COUNSEL,"B. Somayya and Sanjiva Rao Naidu (N. C. Shaw, with them) for the appellant."
COUNSEL,"M.C. Setalvad, Attorney General for India, (V. N. Lokur, with him) for the respondents Nos. 1 and 2."
COUNSEL,"M.C. Setalvad, Attorney General for India, (G. N. Joshi, with him) for respondent No. 3 (the State of Bombay.) 1952."
COUNSEL,January 30.
JUDGE,Judgment was delivered by BOSE J. PATANJALI SASTRI C.J. and DAS J. agreed with Bose J. Bose J.
FACTS,The plaintiff claims to be the sole Saranjamdar and seeks certain declarations and other reliefs appropriate to such a claim.
FACTS,The first and second defendants are members of the plaintiff 's family while the third defendant is the State of Bombay (Province of Bombay at the date of the suit).
FACTS,The only question is whether the suit is barred by section 4 (a) of Bombay Act X of 1876 (Bombay Revenue Juris diction Act).
FACTS,The following genealogical tree will show the relation ship between the parties: Bhujangrao Appasaheb (British grantee) Daulatrao I (died 24 7 1864) Bhujangrao I Malojirao Yeshwantrao alias (died 1881 ) : Annasaheb : : : (widow) Krishnabai Daulatrao III Bhujangrao II Daulatrao II (Del. 1) (Def. 2) (died 8 5 1931) : Bhujangrao III (Plaintiff) 405 The facts are as follows.
FACTS,A common ancestor of the present parties was given the Gajendragad estate as a Saran jam some time before the advent of the British.
FACTS,"When they arrived on the scene they decided, as far as possible, to continue such Saranjams, jagirs and inams as had been grant ed by the earlier rulers, and accordingly they framed rules under Schedule B, Rule 10 of Bombay Act XI of 1852 (The Bombay Rent Free Estates Act of 1852) to regulate the mode of recognition and the succession and conditions of tenure to Saranjams, which are analogous to jagirs."
FACTS,"In compliance with this, the common ancestor shown at the head of the genealogical tree set out above was recognised by the Brit ish Government as the Saranjamdar of the Gajendragad estate."
FACTS,He may for convenience be termed the British Grantee.
FACTS,The Register exhibit P 53 shows that the estate consisted of 26 villages.
FACTS,"We do not know the date of the British recognition but the nature of the tenure is described as follows : ""Continuable to all male legitimate descendants of the holder at the time of British conquest, viz., Bhujangrao Appasaheb, the first British Grantee, son of Bahirojirao Ghorpade."
FACTS,""" On the death of the British Grantee (Bhujangrao Appa saheb) he was succeeded by his son Daulatrao I who died on the 24th of July, 1864."
FACTS,"This Daulatrao I left three sons, Bhujangrao I, Yeshwantrao and Malojirao."
FACTS,In the year 1866 Bhujangrao I and his brother Yesh wantrao alias Annasaheb sued Malojirao for possession of this Saranjam.
FACTS,A question of impartibility was raised but the Bombay High Court declared that the property in British India was partible.
FACTS,"They further declared that Bhujangrao I was the head of the family and as such was entitled to a special assignment which was not to exceed a quarter share, for the expenses and duties which might devolve on him by virtue of his position, and that after this had been set aside each of the three brothers was entitled to an equal one third Share in the landed property in India."
FACTS,"This judgment 406 is reported in The duties enumerated at page 170 included the ""keeping up of armed retainers for the fort of Gajendragad, and for the improvement of that vil lage, which was the chief seat of this branch of the Ghor pade family, and also to enable him to distribute on ceremo nial occasions the customary presents to the junior members of the family."
FACTS,""" The judgment is dated the 12th of October, 1868."
FACTS,As a consequence a division of the property was ef fected.
FACTS,Malojirao separated himself from his brothers and was allotted seven villages.
FACTS,The other two brothers continued joint and took the remainder.
FACTS,But this was only with respect to property situate in British India.
FACTS,The parties also had property in the State of Kolhapur.
FACTS,That was left undivided.
FACTS,Bhujangrao I died in 1881 and his younger brother Yesh wantrao (alias Annasaheb) claimed to succeed as the sole heir.
FACTS,The Political Department of the Government of India refused to recognise this claim and permitted Bhujangrao I 's widow Krishnabai to adopt a a boy from the family and recog nised him as the heir in respect of that portion of the estate which lay within the Principality of Kolhapur.
FACTS,"This was on the 3rd of February, 1882."
FACTS,The Bombay Government followed a similar course regarding the property in British India.
FACTS,"On the 26th of April, 1882, they passed a Resolution embodying the follow ing decision: (1) The adoption was to be recognised and the adopted son was to occupy the same position as his adoptive father, that is to say, he was to get one third of the property plus the assignment given to him as head of the family."
FACTS,(2) Malojirao who had already taken his share of the estate was to continue in possession.
FACTS,(3) Yeshwantrao (alias Annasaheb) was given the option of remaining joint with the adopted boy or separating.
FACTS,"Finally, the Resolution Concluded 407 ``The two brothers will hold their respective shares as their private property in virtue of the decree of the High Court and the Jahagir will henceforth be restricted to the portion awarded by the High Court to Bhujangrao which the adopted son will now inherit."
FACTS,It should however be clearly understood that the decision of the High Court is not to be held as a precedent and that no partition of the Jahagir Estate to be continued to the adopted son will ever be allowed.
FACTS,""" This position was emphasised by Government in the same year on the 22nd August, 1882."
FACTS,"Krishnabai, who had been allowed by Government to adopt Daulatrao II, asked that her husband 's one third share in the estate be also treated as private property in the same way as the shares of the other two brothers."
FACTS,"This prayer was refused and Government stat ed: ""It should be plainly understood that Government allow the adoption to be made by her only in consideration of Bhujangrao 's one third share as well as the portion assigned to him as head of the family being continued to the adopted son as indivisible Jahagir Estate descending in the line of male heirs in the order of primogeniture and subject to no terms whatsoever as to the enjoyment of the same by Krishna bai during her lifetime."
FACTS,""" The position was re examined by Government in 1891 and its decision was embodied in the following resolution dated the 17th of March, 1891: ""It appears to Government that the whole Gajendragad Estate is a Saranjam continuable as hereditary in the full est sense of the word as interpreted by the Court of Direc tors in paragraph 9 of their Despatch No. 27 dated 12th December, 1855."
FACTS,It is continuable to all male legitimate descendants of the holder at the time of the British con quest; and should Government ever sanction an adoption the terms of sanction would be those applicable to Saranjamdars.
FACTS,The property should be dealt with like Other Saranjams in the Political Department.
FACTS,""" 53 408 In the year 1901 the adopted son Daulatrao II sued Yeshwantrao 's son Bhujangrao II for partition."
FACTS,"It will be remembered that in the litigation of 1866, which ended in the Bombay High Court 's judgment reported in 5 Bom."
FACTS,"H.C.R. 161, Malojirao alone separated and the other two brothers continued joint."
FACTS,The litigation of 1901 put an end to that position.
FACTS,"High Court 's judgment dated the 12th of March, 1908, makes it clear that as Government was not a party to that litigation its rights against either or both of the parties were not affected."
FACTS,But as between the parties inter se they were bound by the previous decision and so the adopted son was entitled to partition and separate posses sion of such properties as might fall to his share.
FACTS,After this decision was given the two partitioned the property between themselves amicably.
FACTS,In or about the year 1930 a Record of Rights was intro duced in fourteen of the villages in the Gajendragad Jaha gir and a dispute arose again between the three branches of the family.
FACTS,"The District Deputy Collector, after inspecting the records, found that ""the name of the Khatedar Saran jamdar alone has found place in the village Inam register, in the Saranjam list and the land alienation register,"" while in the other village records the various members of the family were entered according to the ""actual wahivat or enjoyment."" After due consideration he thought that the interest of Government and the Saranjamdar would be sufficiently safeguarded by allowing the same position to continue."
FACTS,He ordered the entries to be made accordingly.
FACTS,The order also discloses that the matter had been referred to the Legal Remembrancer to the Bombay Government.
FACTS,"In the meanwhile, on the 5th of May, 1898, a set of Rules framed under Schedule B, Rule 10, of the Bombay Rent Free Estates Act of 1852 were drawn up and published in the Bombay Gazette."
FACTS,"These Rules were republished, probably with some modification, in the Gazette of 8th July, 1901."
FACTS,"The portions applicable here were as follows: 409 ""I. Saranjams shall ordinarily be continued in accordance with the decision already passed by Government in each case."
FACTS,"A Saranjam which has been decided to be hereditarily continuable shall ordinarily descend to the eldest male representative, in the order of primogeniture, of the senior branch of the family descended from the first British Gran tee or any of his brothers who were undivided in interest."
FACTS,"But Government reserve to themselves their rights for suffi cient reason to direct the continuance of the Saranjam to any other member of the said family, or as an act of grace, to a person adopted into the same family with the sanction of Government."
FACTS,V. Every Saranjam shall be held as a life estate.
FACTS,"It shall be formally resumed on the death of the holder and in cases in which it is capable of further continuance it shall be made over to the next holder as a fresh grant from Gov ernment, unencumbered by any debts, or charges, save such as may be specially imposed by Government itself."
FACTS,No Saranjam shall be capable of sub division.
FACTS,"Every Saranjamdar shall be responsible for making a suitable provision for the maintenance of. ""(certain members of the family enumerated in the Rule)."
FACTS,"If an order passed by Government under Rule VII is not carried out, Government may, whatever the reason may be, direct the Saranjam, or a portion of it, to be resumed. ."
FACTS,Provision for the members of the Saranjam dar 's family entitled to maintenance shall then be made by Government out of the revenues of the Saranjam so resumed.
FACTS,""" After the District Deputy Collector 's orders were passed on the 20th of May, 1930, Daulatrao II died on the 8th of May, 1931, and the matter was again taken up by Government."
FACTS,"This time it passed the following 410 Resolution on the 7th of June, 1932."
FACTS,"The Resolution was headed, ""Resumption and regrant of the Gajendragad Saranjam standing at No. 91 of the Saranjam List."
FACTS,""" It reads ""Resolution : The Governor in Council is pleased to direct that the Gajendragad Saranjam should be formally resumed and regranted to Bhujangrao Daulatrao Ghorpade eldest son of the deceased Saranjamdar Sardar Daulatrao Bhujangrao Ghorpade and that it should be entered in his sole name in the accounts of the Collector of Dharwar with effect from the date of the death of the last holder."
FACTS,The Collector should take steps to place the Saranjamdar in possession of the villages of the Saranjam estate which were in possession of the deceased Saranjamdar.
FACTS,"The Governor in Council agrees with the Commis sioner, Southern Division, that the assignments held by the Bhaubands as potgi holders should be continued to them as at present."
FACTS,""" The Bhujangrao mentioned in the Resolution is the plain tiff who is shown as Bhujangrao III in the genealogical tree."
FACTS,"The defendants were evidently aggrieved by this, for they filed Suit No. 23 of 1934 against the present plaintiff and the Secretary of State/or India in Council praying inter alia ""that the properties in that suit, viz., the villages allotted to their shares, were their independent and private properties and in case they were held to be Saranjam proper ties, they be declared as independent Saranjams, separate and distinct from the one held by the present plaintiff."
FACTS,""" This suit was withdrawn with liberty to bring a fresh suit on the same cause of action against the present plain tiff but not against the Secretary of State for India in Council."
FACTS,"According to defendants 1 and 2, this was pursuant to an arrangement between the Government and themselves that Government would issue a fresh Resolution in terms of the earlier Resolution dated the 17th of March, 1891."
FACTS,411 This was done.
FACTS,"On the 25th of February, 1936, Government passed the following Resolution : ""Resolution : After careful consideration the Governor in Council is pleased to confirm the decision in Government Resolution (Political Department) No. 1769 dated the 17th of March, 1891,and to declare that the whole of the Gajendragad Estate shall be continuable as an inalienable and impartible Saranjam on the conditions stated in the said Resolution."
FACTS,"Having regard, however, to the manner in which different portions of the estate have been held by different branches of the family, the Governor in Council, in modification of the orders contained in Government Resolution No. 8969 dated the 7th June, 1932, is pleased to direct that the portions of the said estate held by Sardar Bhujangrao Daulatrao Ghorpade, Daulatrao Malojirao Ghorpade and Bhujangrao Yeshwantrao Ghorpade, respectively, shall henceforth be entered in the Revenue Records as de facto shares in the said estate held by the said persons as representatives, respectively, of three branches of the Ghorpade family."
FACTS,"Each of the said de facto shares shall be continuable hereditarily as such as ii it were a separate Saranjam estate in accordance with the rules made for the continuance of Saranjams by the Governor in Council in exercise of the powers referred to in the rules framed under the Bombay Rent Free Estates Act, 1852, and section 2 (3) of the Bombay Summary Settlement Act (VII of 1863) and such special orders as the Governor in Council may make in regard to the Gajendragad Estate as a whole or in regard to the said share."
FACTS,The recognition of the aforesaid shares and their entry in the Revenue Records as separate shares shall not be deemed to amount to a recognition of the estate of Gajendragad as in any manner partible or alienable and shall not in any way affect the right of Government to treat the said estate as an entire impartible and inalien able Saranjam estate.
FACTS,"The Governor in Council further directs that the aforesaid shares shall in no case be capable of 412 sub division and shall not in any way be alienated or encum bered except in accordance with the rules and orders re ferred to above. "" The present suit is an attack on the action of Govern ment in passing this Resolution."
FACTS,The first and second defendants are the present representatives of the other branches of the family and the third defendant is the Prov ince of Bombay (now the State of Bombay).
FACTS,"The plaint states ""9."
FACTS,Government can have no jurisdiction to deprive the plaintiff at any rate during his lifetime of the full bene fit of all the rights and privileges appertaining to the holder of a Saranjam.
FACTS,"The Order of Government of the 8th February, 1936 is, therefore, ultra vires and in no way binding on the present plaintiff. 10."
FACTS,"Defendants 1 and 2, therefore, are not entitled to any rights or privileges claimable by the holder of a Saran jam which according to the G.R. is continuable 'as an inali enable and impartible Saranjam ', such as for example in the matter of appointment of the village officers in any of the 27 villages appertaining to the Gajendragad Saranjam."
FACTS,The cause of action arose in April 1938 and the resolution and the entry being ultra vires is not binding. 12.
FACTS,"As this is a suit claiming for relief primarily against defendants 1 and 2, defendant 3 is made a party to the suit in order to enable Government (defendant 3) to give proper effect to the decision of Government of the 17th March, 1891, and of 7th June, 1932, as against defendants 1 and 2 who have no right to the position which they claim. "" The reliefs prayed for are ""(a) That it be declared that defendants 1 and 2 have no right to go behind the order of the Government as per Reso lution No. 8969 of 7th June, 1932, under which plaintiff is entitled to be recognised as the sole Saranjamdar in the Revenue Records, and that the assignments held by defendants 1 and 2 are held by them as mere potgi holders."
FACTS,"413 (b) That in consequence of his position of a sole Saran jamdar the plaintiff alone at any rate during his lifetime has the sole right to the rights and privileges appertaining to the post of a sole Saranjamdar, to wit, to be consulted in the appointment of the village officers in all the villages appertaining to the Saranjam estate, but assigned to defendants 1 and 2 for potgi. (c) Defendants 1 and 2 be restrained from doing any acts or taking any steps in contravention of the aforesaid right of the plaintiff."
FACTS,"(d) That it be declared that defendant 3 (Government) have no right to change the Resolution No. 8969 of 7th June, 1932, and at any rate during the lifetime of the plaintiff."
FACTS,""" The first Court dismissed the plaintiff 's claim on the merits holding that Government had the right to amend its Resolution in the way it did."
FACTS,"The lower appellate Court also dismissed the suit on three grounds: (1) that the two previous decisions of 1868 and 1908 operate as res judicata, (2) that the impugned Resolution is intra vires and (3) that section 4 (a) and (d) of the Revenue Jurisdiction Act bars the jurisdiction of the Court."
FACTS,"In second appeal the High Court only considered the question of jurisdiction and, agreeing with the lower appel late Court on the point, dismissed the appeal but it granted the plaintiff leave to appeal to this Court."
FACTS,The only question we have to consider is the one of jurisdiction.
FACTS,"Section 4 of the Bombay Revenue Jurisdiction Act, 1876 (Bombay Act X of 1876), runs Subject to the exceptions hereinafter appearing, no Civil Court shall exercise jurisdiction as to (a). claims against the Crown relating to lands. held as Saranjam. "" It was strenuously contended that this is not a claim against the Crown but one against the first and second defendants."
FACTS,"That, in my opinion, is an idle contention in view of paragraphs 9 and 12 of the plaint and reliefs (a)and (d)."
FACTS,"In any event, Mr. Somayya was asked whether he would strike out the third defendant 414 and those portions of the plaint which sought relief against it."
FACTS,He said he was not prepared to do so.
REASONING,I cannot see how a plaintiff can insist on retaining a person against whom he claims no relief as a party.
REASONING,"I am clear that this is a suit against the ""Crown"" within the meaning of section 4(a)."
REASONING,"The next question is whether, assuming that to be the case, it is also one ""relating to lands held as Saranjam."
REASONING,""" So far as the reliefs sought against Government are concerned, that is clearly the case."
REASONING,Paragraph 9 of the plaint challenges Government 's jurisdiction to deprive the plaintiff of the full benefit of all rights and privileges appertaining to the holder of a Saranjam.
REASONING,"These rights cannot exist apart from the lands which form part of the Saranjam estate and the implication of the prayer is that Government has, for example, no right to resume the Saranjam either under Rule V on the death of the last Saran jamdar or under Rule IX during his lifetime."
REASONING,"It is to be observed that a resumption under Rule IX can only be of the land because the rule directs that when the Saranjam is resumed Government itself shall make provisions for the maintenance of those entitled to it ""out of the revenues of the Saranjam so resumed."
REASONING,""" These revenues can only come out of the land."
REASONING,"Relief (d) in the prayer clause seeks a declaration that Government has no right to change Resolution No. 8969 dated the 7th of June, 1932."
REASONING,That Resolution directly relates to the land because it directs that the Gajendragad Saranjam be resumed and the Collector is directed to take steps to place the Saranjamdar in possession of the villages of the Saran jam estate etc.
REASONING,It is impossible to contend that this is not a claim relating to lands held as Saranjam.
REASONING,It was next argued that if that be the case the claim against Government can be dismissed and the plaintiff can at least be given the reliefs claimed against the other two defendants.
REASONING,"These, it was contended, do not relate to land and in any event are not claims against the ""Crown""."
REASONING,"415 In my opinion, this is not a suit in which the rights claimed against the other defendants can be divorced from the claim against Government and considered separately."
REASONING,That is evident enough from paragraph 10 of the plaint.
REASONING,"In para graph 9 the power of Government to deprive the plaintiff of the rights he claims is challenged and in paragraph 10 the plaintiff explains that ""therefore"" the first and second defendants are not entitled to any of the rights and privileges of the Saranjamdar."
REASONING,"One of those rights, as we have seen from Rules VII and IX, is to take the revenues of the entire estate in order that he might fulfil his obligation regarding the payment of maintenance to certain members of the family; and if the defendants claim to hold their lands under the orders of Government and the plaintiff insists on retaining Government as a party in order that it may be bound by the decree he wants against the other defendants it is obvious that his claim against these defendants cannot be separated from his claim against the Government."
REASONING,"In any event, if the claim against Government is to be ignored it can only be on the basis that its orders cannot be challenged and if the orders stand it is evident that the plaintiff can have no hope of success because both sides hold their respective properties on the basis of those orders."
REASONING,There are two decisions of the Bombay High Court which have taken this view.
PRECEDENT,Basalingappagouda vs The Secretary of State for India(1) was a Watan case.
REASONING,Government had recog nised the second defendant as the Watandar.
REASONING,Plaintiff sued Government and the second defendant and sought a declaration and injunction.
REASONING,"On being faced with the dilemma that the suit against Government did not lie because of section 4 (a) (3) of the Bombay Revenue Jurisdiction Act of 1876, he asked the Court, as here, to leave the Government out of consider ation and decree his claim against the second defendant alone."
REASONING,The learned Judges held that that would amount to striking out the main relief sought against both the defend ants and would entirely (1) 28 Born.
REASONING,L.R. 651.
REASONING,"54 416 change the character of the suit and added that ""as long as the Secretary of State is a party to the suit, such a decla ration could not be granted."
PRECEDENT,""" In the other case, Basangauda vs The Secretary State(1), Beaumont C.J. and Baker J. took the same view."
REASONING,"They said ""Mr. Gumaste, who appears for the appellant, says that his claim is not a claim against the Government but in that case he ought to strike out the Government."
REASONING,"He is not pre pared to strike out the Government, because if he does they will not be bound by these proceedings and will follow the decision of their revenue tribunals."
REASONING,"Therefore, he wants to make the Government a party in order that they may be bound."
REASONING,"But, if they remain a party, it seems to me that there is a claim against them relating to property appertaining to the office of an hereditary officer, although no doubt it is quite true that the appellant does not desire to get any order against the Government as to the way in which the property should be dealt ' with or anything of the sort, and he only wants a declaration as to his title which will bind Government."" They held that the jurisdiction of the courts was oust ed."
PRECEDENT,"It was next contended, on the strength of a decision of the Judicial Committee of the Privy Council reported in Province of Bombay vs Horrnusji Manekji(2)."
REASONING,that the courts have jurisdiction to decide whether Government acted in excess of its powers and that that question must be decided first.
REASONING,"In my opinion, this decision does not apply here."
REASONING,Their Lordships were dealing with a case falling under section 4 (b) of the Bombay Revenue Jurisdiction Act of 1876.
REASONING,"That provides that "". no Civil Court shall exercise jurisdiction as to. . (b) objections to the amount or incidence of any assess ment of land revenue authorised by the Provincial Govern ment."
REASONING,""" (1) (2) 74 I A. 103 417 As pointed out by Strangman K.C., on behalf of the plaintiff respondent, ""authorised"" must mean ""duly autho rised,"" and in that particular case the impugned assessment would not be duly authorised if the Government Resolution of 11 4 1990 purporting to treat the agreement relied on by the respondent as cancelled and authorising the levy of the full assessment was ultra vires under section 211 of the Land Revenue Code."
REASONING,"Thus, before the exclusion of the Civil Court 's jurisdiction under section 4 (b) could come into play, the Court had to determine the issue of ultra vires."
REASONING,"Consequently, their Lordships held that that question was outside the scope of the bar."
REASONING,But the position here is different.
REASONING,We are concerned here with section 4 (a) and under that no question about an authorised act of Government arises.
REASONING,"The section is general and bars all ""claims against the Crown relating to lands. held as Saranjam."
REASONING,""" That is to say, even if the Government 's act in relation to such lands was ultra vires, a claim impugning the validity of such an act would fall within the scope of the exclusion in clause (a) provided it relates to such land."
REASONING,There is a difference of opinion in the Bombay High Court as to whether section 4 is attracted if the only relief sought against Government is a declaration.
REASONING,"One set of decisions holds that that does not amount to a ""claim against Government."
PRECEDENT,""" Dattatraya Vishwanath vs The Secretary of State for India(1) is typical of that view."
PRECEDENT,"On the other hand, Daulatrao vs Government of bombay(2), a case relating to the Gajendragad estate, took the other view."
RPC,"In my opin ion, the latter view is correct."
RPC,"In my opinion, the decision of the High Court was right and I would dismiss the appeal with costs."
RPC,PATANJALI SASTRI C.J. I agree.
RPC,S.R. DAS J. I agree.
RPC,Appeal dismissed.
NAME,"Mohinder Singh vs The State on 17 October, 1950"
CITATION,"Equivalent citations: 1953 AIR 415, 1950 SCR 821"
COUNSEL,"Jai Gopal Sethi (R. L. Kohli, with him) for the appel lant."
COUNSEL,"B.K. Khanna, Advocate."
JUDGE,The judgment of the court was deliv ered by FAZL ALI J.
STATUTE,"Mohinder Singh, under sections 302 and 307 read with section 34 of the Indian Penal Code, and rw"
FACTS,The case for the prosecution which has been substantial ly accepted by the trial Judge and the High Court is briefly as follows.
FACTS,"Sometime in January, 1949, one Bachittar Singh, brother of Dalip Singh who is said, to have been murdered, lodged a complaint before the NaibTehsildar at Zira to the effect that a tree belonging to him had been cut by 7 persons including Mohinder Singh, the appellant."
FACTS,"On the 28th February, 1949, which was the date fixed for the hearing of the case before the Naib TehsiIdar, Jita Singh and Dalip Singh, the two brothers of Bachittar Singh, were attacked by the appellant and one Gurnam Singh, a lad of 17, near a Gurdwara at about mid day, when 8:23 they were returning from their field."
FACTS,Jita Singh was then carrying a load of fodder on his head while Dalip Singh had sickles in his hand.
FACTS,Jita Singh was the first to be at tacked near a tailor 's shop by Mohinder Singh who fired at him from behind hitting him on the neck whereupon he fell down together with the bundle of fodder.
FACTS,"Dalip Singh, who was following Jita Singh, then ran backwards and he was chased by Gurnam Singh round the outer boundary of a tank which was close by."
FACTS,Mohinder Singh ran on the other side of the tank in the opposite direction and confronted him and shot him with a gun on the chest whereupon he fell down.
FACTS,"Meanwhile, Gurnam Singh had also reached the spot and he fired with his rifle from a distance of about 4 or 5 feet near about Dalip Singh 's ear while he was lying sideways."
FACTS,The injuries proved fatal and Dalip Singh died on the spot.
FACTS,"The same day at 3 p.m., Jita Singh went to the police station at Dharamkot, which is at a distance of 3 miles from village Augar, where the occurrence had taken place, and lodged a first information report, charging Mohinder Singh, with having caused injury to him, and Mohinder Singh and Gurnam Singh with the murder of Dalip Singh; and the police after investigating the case sent up a charge sheet against the two accused persons."
STATUTE,Thereafter they were tried by the Sessions Judge of Ferozepore under sections 302 and 307 read with section 34 of the Indian Penal Code.
RLC,The appellant was sentenced to death under section 302 and Gurnam Singh was sentenced to transportation for life under that section in view of his youth.
RLC,They were also sentenced to 3 years ' rigorous imprisonment each under section 307 read with section 34 of the Indian Penal Code.
FACTS,"It appears that Dalip Singh had 6 injuries altogether which are described by the doctor who performed the post mortem on his body in these words: "" 1."
FACTS,"An irregularly round gun shot wound on the left temporal region, 1"" diameter."
FACTS,"The wound is 22"" behind outer canthus of left eye, its upper portion is at a level with the top of the pinna of the left ear, 824 behind it commences at the cartilages of the ear which are broken."
FACTS,Brain is visible in the gap of the wound.
FACTS,"An area 4 "" x 4 "" is blackened, the wound being situated in the middle of this area."
FACTS,"A gun shot wound 3/4"" X 1/2"" on the back of right mastoid region, upper end of the wound is 1"" behind the root of the right ear."
FACTS,Direction is vertically oblique.
FACTS,"On dissection the left temporal bone under injury No. 1 is, hole and its petrous portion shattered."
FACTS,"A linear fracture extends upwards and backwards, from the hole into the left parietal and occipital bones."
FACTS,"After piercing through the left temporal lobe of the brain the projectile has pierced through the brainstem, and emerged out as injury No. 2, holding the mastoid region of the skull on the right side."
FACTS,"A gun shot wound 3/4"" X 5/8"" on the left side of chest 21/2"" above and behind the left nipple and 1/2"" behind the anterior axillary fold as area 1"" below the wound is bruised."
FACTS,"A gun shot wound 1/2""X 3/4"" on the right side of chest in the mid axillary line."
FACTS,"The top of the wound being 1 3/4"" from the apex of right axilla and 4 3/4"" above and behind the right nipple."
FACTS,"A gun shot wound 1/2""x 1/4"" on the inner aspect of the right arm, upper end of the wound is 11/4"" from the top of the anterior axillary fold."
FACTS,"A gun shot wound 3/4""X 1/2"" on the front of the right arm."
FACTS,"Its upper end being 21/2"" from the top of the anterior axillary fold."
FACTS,"Its distance from injury No. 5 being 1"" and it is inter connected with injury No. 5 under the skin."
FACTS,""" The doctor has stated in his evidence that in all two projectiles appeared to have hit Dalip Singh, and injuries Nos. 1 and 2 were caused by one of them, injury No. 1 being the wound of entrance and injury No. 2 being the wound of exit, With regard to the other 4 injuries, his evidence is as follows : ""Injury No. 3 is the wound of entrance of another projectile and No. 4 is the wound of its exit."
FACTS,"Wound 825 No. 5 is the wound of its re entrance and wound No. 6 the wound of its final exit from the body."" Jita Singh had 4 slight injuries on the back of the neck which are said to have been caused by pellets and two abra sions below the right elbow and right knee said to have been caused by blunt weapons."
