label,sentence
RLC,"The dependent judge believe that the amount of the loan should be conceive as the amount mentioned in the 1931 mortgage document and not the amount upgrade in 1893 and that a sum of Rs. 70,840 was still due on the loan."
RLC,"He determined the market value of the several goods disposed as collateral, adopting 16 clock the net income as the basis."
RLC,The sessional judge disagreed with this conclusion and the heights Court agreed with the sessional judge on this point.
RLC,"Now that all the facts are before the court and the time has amount to take a definitive alteration of the accounts between the parties, the court should try to render substantial justice between the parties."
RLC,A decree was drafted in accordance with the discernment.
RLC,The Special Judge sentenced the two complainants on all three weigh.
RLC,"The High Court held that, since the appellant had not conclude his shop on a day of the week, his conviction was advantageously founded."
RLC,"On 2 July 1951, the district judge, Jullun of I October 1951, arrange the applicants to be range in the district prison, Jullundur, from 2 July to 1 October 1951."
RLC,"By order of the District Judge of 19 June 1951, he ordered the applicants to be detained under section three, paragraph deuce, of the Pre-trial Detention Act in order to prevent them from acting in a manner prejudicial to the maintenance of fabric ply, which are substantive for communication."
RLC,"On appeal to the high Court, the judgment was set aside and the applicant's application was allowed."
RLC,"along each count, appellant Nargundkar was sentenced to six months' imprisonment and fines of Rs. 2,000, radius. 2,000 and Rs. 1,000, respectively, for the first, 2nd and third counts."
RLC,"In the present case, the High Court moderate that there had been no violation of this procedural law and we see no reason to semen to a different conclusion."
RLC,"This is a typeface where the controversy was about a ""unadulterated inquiry of fact that had to be determined by the weighting and appreciation of contradictory oral evidence submitted by the parties."
RLC,"On appeal to the High Court, the judgment of the civil judge was prepare aside and the plaintiff's action was handed down."
RLC,This bespeak was accepted and the deadline was accepted.
RLC,I believe that the civil Court cannot have any case law to challenge the validity of such an order.
RLC,"As has already been said, the main result emerging from these appeals is the burden of the Madras Act on this dispute."
RLC,"On May 8, 1941, the subordinate judge settled the event and fixed on June 9, 1941, ""for a preliminary hearing of the example, and in finical those based on the grounds relied upon."" Finally, the case was considered for a preliminary hearing on September 4, 1941, and by its judgment of September 8, 1941, the subordinate judge dismissed the prosecution on question two, which was: ""Did the complainant disclose a valid causa of action for the prosecution?"" The appellants prefer an appeal to the highschool courtroom of Calcutta."
RLC,The appeal and the application for inspection of the debtors of the judgment were try jointly by the erudite judges who ordered the council of the holder of the decree to choose whether his client would deposit the money purchased in homage or whether the sale would be cancelled.
RLC,The appeals are drop.
RLC,"They harmonize with the conclusion of the subordinate pronounce that the debitor of the judgment prevented the execution of the decree inside 12 years by fraudulent concealment of his property of the newspaper 'Prabhat' and that the 12-year bar did not apply; but they considered that the lotion was verboten under section 182 of the statute of limitations, since more than ternary years had elapsed from 9 Sept 1940, the date of rejection of the previous application for enforcement, before the present application was filed on 4 October 1946."
RLC,"These appeals were heard together by two judges of the Madras High Court and determine that the covering of the debtors of judgment under the Madras Law was upheld without regard to the fact that the sale had been confirmed and that the decree had been fully satisfied, and they referred the case back to the Court of foremost exemplify for a ruling on the following interrogate: (1) if the applicants were farmers; and (2) if so, what would be the result of the application of the provisions of the Madras iv Law of 1938 to the decretal debt in deference of them? With regard to the appeal of the debtors of judgment against the ordain rejecting their application under Order XXI, rule ninety, the acquire judges were inclined to check with the courtyard of First Instance that the sale should be uphold, but that it refused to issue final guild in the appeal on the moil that """
RLC,"It cannot be refuse that, in estimating the value of oral testimony, the trial judge, who ascertain and hears witnesses, has an advantage that the Court of ingathering does not possess."
RLC,They were also condemn to triad years' imprisonment each under article 307 read under article 34 of the Indian Penal Code.
RLC,"It is stated by the heights Court that, in the Mofussile districts of the United Provinces, Patwari is generally the person employed in the drafting and drafting of play."
RLC,The well-educated judges of the High Court then examine and discuss at duration the various reasons put forward by the trial judge in support of his determination that the accused's case is unreliable.
RLC,"There is neither here nor there if the grant was valid, if the decision fell within the CRO of the reference or if it was binding in itself."
RLC,"The Judges of the mellow Court obtain, at the beginning of their discussions, that, on a question of fact, the Court of Appeal should be dull to differ from the ratiocination of the trial judge who had experience and heard the witnesses; but, in their view, this rule did not practice in this case because the trial judge did not base his conclusions on the impres sions created in his mind by the witnesses who appeared before him."
RLC,"Mohan Dei was assigned the properties of the property as an absolute owner and the remainder of the estate then in dispute was pass to Brijlal, A division was scraped accordingly and since, that is, from 21 12 1884, the date of the prize, until 26 ternion 1941, the date of the prosecution, each offset was in freestanding ownership and without interruption of the properties assigned to it respectively and each distribute with them as an absolute owner."
RLC,"This law was passed and introduce into force in 1938, while the enforcement procedure was ongoing."
RLC,The High Court of Appeal admit that none of the partitions alleged by the complainants were test and that the Mokarrari interest of octonary annas could merge in the Lakhrai interest of sixteen annas jointly retain by Bisheshwar Dayal Singh and the Pathaks.
RLC,"The judge also rule that the evidence was not reliable, so the institutionalize under section 201 of the Indian Penal Code had not been established beyond reasonable doubt."
RLC,"afterwards investigation, the District Judge concluded that the applicants were farmers and that the debt, if reduced, would amount to R. 49,255 with interest at 6% per annum from 1 October 1937, eject costs."
RLC,"On appeal, the District Judge overturned the sagaciousness and the plaintiff's action was dismissed simply on the craunch that the notice of abandonment served on the defendant was inoperative in law in check the rental."
RLC,"The sessional judge had made a complete mistake in study tiddler deviation in the case and ignoring the key event in the case"", and there was no justified reason to reject the evidence of prosecution of Polai's cultivation and harvesting."
RLC,"The eminent Court forwarded 295 applications to the lower lawcourt for investigation of the case and for referral, with its end as to whether the applicants were agroculturists, and if so, to what extent the decretal contributions should be shorten."
RLC,"The matter has not been fully moot in the House, and their seigneuries therefore refrain from verbalise any opinion on it"" (2)."
RLC,The High Court resolve all three questions in the negative and thus in the present appeal.
RLC,"It was then urged that, under article 4, paragraph trio, of the District Magistrate's Decision, unless the Provincial Government decides otherwise by special dictate, remain in forcefulness for more than three months."
RLC,This dispute was referred to arbitration and an award was hold.
RLC,"It was held that, being a common succession transmissible, the govern of survival relieve apply and consequently to the death of Ganpatrao, without leaving any son, the succession elapse through survival to the next upper branch which was that of Firangojirao."
RLC,"He sentenced R.S. Patel to one year's imprisonment for each number and fines of Rs. 2,000, Rs. 2,000 and Rs. 1,000, respectively, for the world-class, indorse and third counts."
RLC,The two courts below have incur that the alibi has not been proven by satisfactory evidence and that the charges against the complainant have been pretend.
RLC,"He was then arrange to pay the sum of r. 21,000 and interest in the months following that date."
RLC,"To quote the eminent Chief Justice: ""The conduct of the parties, the attitude of the transport say-so, including the regime, is only explicatable if the rights of the parties stemmed from the ownership of the five fomite in question."
RLC,The High Court also found that the father of the appeal then separate the appellant that the crowd had burst into his store (appellant) and looted him.
RLC,"· Appeal of a judgment and a decree of a chamber of the highschool courtyard of Madras (Wadsworth and Rajamannar JJ.) of 27 November 1945, in Appeal no. 518 of 1941, overturning the judgment of the lower jurist of Mayuram of 10 July 1944, in the master costume No. 34 of 1943."
RLC,"The trial judge rejected all the technical objections upgrade by the defendant and, on the merits, found that the collector's action in refusing to payoff a non-agricultural assessment of the land in query was unjustified."
RLC,"consequently, the presentation of the case was resolved with the knowledge and approval of the parties."
RLC,"The next step for accused No. 1 was to file an application with the richly woo itself, requesting that the ex parte decree which excluded him from the benefits of Law quaternion of 1938 be rescinded."
RLC,"At the same time, they think that the sale could not be annulled and, in this regard, rejected one of the action and allowed the other."
RLC,The High Court devote effect to this statement and annulled the decree on the expulsion of the defendants.
RLC,"The High Court obligate that the provision of article 13, paragraph 1, were analogous to the lift of a law and that, therefore, article 6 of the General Clauses Act applied to the drafting of those provisions and that since that was the slip, the entry into force of the make-up did so (1); 180 E.R. 1403; 248 did not affect the continuation of proceedings against the applicant under the law in drive at the time of issue of the leaflet."
RLC,"The learned judge essay the evidence in detail and concluded that the existence of factions, as alleged by the appellants, was dependable."
RLC,"The high-pitched Court notes that the trial judge, when he regain that the defendant's history was unlikely, should have limit whether or not there were unlikely characteristic in the plaintiff's case, and whether the evidence of the plaintiff and his servant Buddhu Lal deserved to be credible."
RLC,"The High Court has given a somewhat elaborate judgment in this case, but it seems to us that the 'aris' taper of this ingathering is simple."
RLC,The evaluate responsible for the offence concluded that a prima facie case had been institute and that the complainants had been referred to the sessional court for trial.
RLC,"Against this conclusion, the accused appealed to the High court of Allahabad, which was heard by a divisional judge composed of Verma and York JJ."
RLC,"Subsequently, the appellant (Occupational fiat) granted leave to appeal from the High Court preferred 811 these appeals to us."
RLC,"This claim was rejected by the District Judge, but was accepted by the High lawcourt on prayer, which allowed the application of the accused No. unity and ordered that the court below undertake fully to comply with the Mortgage ordain."
RLC,"The High Court, after discover the parties, concluded that the publication in question amounted to disdain of justice, since it was calculated in such a fashion as to reduce the prestige and dignity of the courts and to ensure that the administration of justice was disbelieve."
RLC,"With respect to this application, the High Court noted that the appendage of the Commission had not been invited to reconsider his predecessor's order but only to stimulate a motion and gave the following instructions: ""The adeptness must therefore be returned to the Revenue Commission for a request to be pretend or for a request to be duly hit, gild the rejection of the request to be crap."" The Commission then heard the type and rejected the applicant's application and refused to file a motion and referred it to the High Court."
RLC,And this invoke was judged to be so justified by the Full Court.
RLC,"Mano Har Lall J., who rendered the main judgment, commented: ""It was a tripartite agreement comprise in the court's decree and therefore exempt from enrolment."
RLC,The Court of offset Instance rejected this argument.
RLC,The High Court assumed that the confirmation of the Collectionneur's litigate by the Government was equivalent to a Government directive on the earth in question.
RLC,"This appeal is directed against an entreaty sagaciousness of a Trial Chamber of the High courtyard of Madras dated 27 November 1945, overturning the decision of the low-level judge of Mayuram rendered in the original costume No. 34 of 1943."
RLC,"The court of initiative instance, after examining the evidence, concluded that Chikurde's sequence was a transferable property governed by the rules of primogeny."
COUNSEL,twenty N.C. Chatterjoe (Hardyal Hardy and R.L. Kohli with him) for the appellant in Appeal No. 46.
COUNSEL,"C.potassium. Daphtary (Sri Narain Andley, with him) for the respondents."
COUNSEL,hydrogen.J. Umrigar for the respondents.
COUNSEL,"Mr. C. Setalvad, Attorney General of India, for the Union of India (intervening in petition No. 149)."
COUNSEL,"Mr. kelvin. P. Khaitan (section N. Mukherjea and Rajinder Narain, with him) for the appellant."
COUNSEL,Hardyal brave for the appellant in Cr.
COUNSEL,"Mr. thou.C. Setalvad (Kanhaiyaji, with him) for the respondent."
COUNSEL,Roshan Lal and b.S. Shastri for the appellant.
COUNSEL,"G.S. Mathur, for the posit of Rajasthan."
COUNSEL,"Baldev Sahay (thymine.K. Prasad, with him) for the slow call."
COUNSEL,"Bakshi Tek Chand (K.V. Tarnbay, with him) for Criminal ingathering No. 57 of 1951."
COUNSEL,"N.C. Chatterjee (enthalpy.J. Umrigar, with him) for the answer. 1951."
COUNSEL,"C.K. Daphtary, Solicitor General of the Prosecution (M. N. Joshi, with him) for the appellant."
COUNSEL,"P.L. Banerjee (H.J. Urnrigal, with him) for the responder."
COUNSEL,"For the appellants, Purusottam Chatterji (section nitrogen. Mukherjee, with him)."
COUNSEL,jet.N. Aggarwal for the respondents.
COUNSEL,"r.K. Kesava Aiyangar (T.K. Sundararaman, with him) for the appellants."
COUNSEL,"K.normality. Aggarwala, for the defendant."
COUNSEL,"951 K.sec. Krishnaswami Aiyangar (K. Narasimha Aiyangar, with him) for Respondent No. 1. 1950."
COUNSEL,The applicant in individual.
COUNSEL,- Shambhu Armeswar Prasad and Ramanugrah Prasad for the appellant.
COUNSEL,"S.K. Mitra (department L. Chibber, with him) for the respondent."
COUNSEL,"514 C.kB. Daphtary (N.C. Shah, with him) for the appellant."
COUNSEL,"P.liter. Banerjee (B. Banerjee, with him) for the slow appeal."
COUNSEL,Hardyal brave for the respondent.
COUNSEL,"roentgen. Ganapathi Iyer, for the respondent."
COUNSEL,"Mr. C. Setalvad, Attorney General of India (G. N. Joshi, with him) for the appellant in all attract."
COUNSEL,"Narinder Singh, General Counsel of the matrimony of Patiala and easterly Punjab States (Jindra Lal, with him) for the reply."
COUNSEL,"P.L. Banerjee (Sri ram, with him) for the respondent."
COUNSEL,"K.molarity. Munshi (N.P. Nathvani, with him), for the attract, M.C. Setalvad, Attorney General of India (H.J. Umrigar, with him), for the respondent. 1950."
COUNSEL,"768 south.P. Sinha (N.C. Sen, with him) for respondents."
COUNSEL,B. Banerji for the plaintiff.
COUNSEL,"§ chiliad. section Krishnaswami Aiyangar (K. Narasimha Aiyangar, with him) for the appellant."
COUNSEL,"H.D. Banaji (v. R. Desai, with him) for the appellants."
COUNSEL,"B. C. De (Jyotirmoy Ghose, with him) for the answerer."
COUNSEL,"B.jet. Khanna, lawyer."
COUNSEL,"R. Ganapathi Iyer, for the kickoff respondent."
COUNSEL,"General for India (part M. Sikri, with him) for the respondent."
COUNSEL,"- Gopal Singh and Kartar Singh, for the appellate."
COUNSEL,"axerophthol.S.R. Chari, for the appellant."
COUNSEL,"yard. Bhimasankaran (Durga Bai, with him) for the slow call."
COUNSEL,"N.100. Chatterjee (R. M. Hajarnavis, with him) for the respondent."
COUNSEL,"T.L. Shivde, General Counsel for Madhya Pradesh (T.p. Naik, with him) for the respondent."
COUNSEL,"B.KB. Khanna, attorney general of Punjab, for the defendant in both petitions."
COUNSEL,"Bakshi Tek Chand (section K. Kapoor, with him) for the slow scream."
COUNSEL,- Gopal Singh for the responder.
COUNSEL,"H.P. Sinha (southward.C. Sinha, with him) for the appellant."
COUNSEL,"second.K. Mitra (K. Dayal, with him) for the respondent."
COUNSEL,"Mr. c. Setalvad, Attorney General of India, (Nandial Untwalia, with him) for the appellant."
COUNSEL,"Mr. C. Setalvad, Attorney General of India (guanine. N. Joshi, with him) for the respondent."
COUNSEL,"ampere-second.K. Daphtary (Mr. Natesan, with him) for responder No. 1 V.K.T. Chari, General Counsel for Madras (R. Ganapathi Lyer, with him) for Respondent No. 4 1952."
COUNSEL,"N.C. Chatterjee (barn. Sen, with him), for the appellants."
COUNSEL,"Panchanan Ghose, (P. c. Chatterjee, with him) for the respondent."
COUNSEL,"k.A. Chitale, General Counsel of Madhya Bharat (G.N. Joshi, with him) for Madhya Bharat State."
COUNSEL,chiliad. C. Mathur for the respondent.
COUNSEL,"P. Somasundaram (V. five. Choudhry, with him) for the appellant."
COUNSEL,"B.blow. Dey (B.C. Ghose, with him) for the appellant."
COUNSEL,"N.C. Chatterjee (A. N. Roy and A.N. Sinha, with him) for the answering in shell No. 303 of 1951."
COUNSEL,"N.100. Chatterjee (P. B. Gangoli, with him) for the respondent."
COUNSEL,S.N. Chopra for the answering.
COUNSEL,"S.P. Sinha (Nagendra Nath Bose, with him) for answer to parties 1 to 3 in Civil Appeal No. 95 and applicant ane to 3 in Civil Appeal No. 96."
COUNSEL,"A.C. Gupta and Sudhansu Sekhar Mukherjee (Arun Kumar Dutta and sulfur.N. Mukherjee, with them) for the appellants."
COUNSEL,"Sitaram Bannerjee (Arun Kumar Dutta and Amiya Kurnar Mukherjea, with him) for the appellate in civilian appeals No."
COUNSEL,"- Panchanan Ghose (Upendra Chandra Mullick, with him) for the appellant in Civil Appeal No. 95 and respondent in Civil collection No. xcvi."
COUNSEL,"C.k. Daphtary, Solicitor General of India, (J. B. Dadachanji, with him) for the respondent."
COUNSEL,"Mr. M.coke. Setalvad, Attorney General of India (G. N. Joshi, with him) for the appellant."
COUNSEL,"Mr. C. Setalvad, Attorney General of India (Gyan Chand, with him) for the antonym side."
COUNSEL,"Mr. M.C. Setalvad, Attorney General of India (K. GB.Datar, with him) for Respondent No. 2. 1951."
COUNSEL,· Nuruddin abroad for the suer.
COUNSEL,"Mr. k.C. Setalvad, Attorney General of India, (G. N. Joshi, with him) for Respondent No. leash (Bombay State) 1952."
COUNSEL,"incision Mitra (B. Banerjee, with him) for respondents."
COUNSEL,"Dr. Tek Chand (Hardayal Hardy and Jindra Lal, with him) for the plaintiff."
COUNSEL,"B. Sen, for the answering."
COUNSEL,"Mr. Setalvad, Attorney universal of India (Sri Narain Andley, with him), for the appellant."
COUNSEL,"Mr. M.C. Setalvad, Attorney ecumenical, (B. Sen, with him) for the respondent."
COUNSEL,s.C. Misra for the appellant.
COUNSEL,"N.C. Chatterjee (A. N. Roy, with him) for the respondent in subject No. 302 of 1951."
COUNSEL,"Mr. chiliad.C. Setalvad, Attorney General of India (B. Sen, with him) for the appellant."
COUNSEL,"V. Rangachari (chiliad. Mangachari, with him) for the answers. 1950."
COUNSEL,"Mr. kilobyte.B. Asthana, for the respondent."
COUNSEL,"Jai Gopal Sethi (R. L. Kohli, with him) for the collection."
COUNSEL,Rajani Patel for the responder.
COUNSEL,"Jai Gopal Sethi (radius. L. Kohli and Sri Ramkumar, with him) for the appellants in Cr."
COUNSEL,"Mr. C. Setalvad, Attorney General of India (Gopal Singh, with him) for the appellate."
COUNSEL,"r. Ganapathy Iyer, for the respondent."
COUNSEL,"N.P. Asthana and N.C. Chatterjee (grand.B. Asthana, with them) for the appellant."
COUNSEL,"Panchanan Ghose (Chadra Nath Mukherji, with him) for Respondents 1 to terzetto in Civil Appeals Nos. seventy-five to 92 of 1951."
COUNSEL,"K. rajah Ayyar, attorney general of MadraS, (Ganapathi Ayyar, with him) for the opposing party."
COUNSEL,"B. Somayya (R. Ramamurti, with him) for the slow name."
COUNSEL,"Jai Gopal Sethi (R. liter. Kohli, with him) for the Cavea tor. 1951."
COUNSEL,"S.C. Isaac (B. Barterice, with him) for the reply. 1951."
COUNSEL,23 Feb.
COUNSEL,For the respondent in all prayer.
COUNSEL,"Mr. C. Setalvad, Attorney General of India (G. N. Joshi, with him) for the Indian conglutination."
COUNSEL,Kundan Lal Arora for the appellate.
COUNSEL,"N. Rajagopal Iyengar, for the appellate."
COUNSEL,xxx January.
COUNSEL,"H.m. S. M. Sikri, Attorney General of Punjab (Doabia National Section)."
COUNSEL,H.J. Umrigar for Respondent No. i.
COUNSEL,"N.C. Chatterjee (Rameshwar Nath, with him) for the appellate."
COUNSEL,"S.P. Sinha and molarity.Y. Sharif, Nuruddin Ahmad and (Shaukat Hussain, with them) for the complainant."
COUNSEL,"Mr. coulomb. Setalvad, Attorney General of India (G. N. Joshi, with him) for the speaker in Cr."
COUNSEL,"Achhru cram (Jwala Prasad, with him) for the respondent."
COUNSEL,"Mr. k.C. Setalvad, Attorney General of India, (see N. Lokur, with him) for defendants Nos. 1 and 2."
COUNSEL,· Ramachandra Aiyar section for the answerer.
COUNSEL,"A.N. Grover, for respondent."
COUNSEL,"Mr. M.carbon. Setalvad (R.C. Pattabhi Raman, with him) for the appellant."
COUNSEL,"S.P. Sinha (P.K. Bose, with him) for the slow bid."
COUNSEL,Mr. henry. J. Umrigar for the appellant.
COUNSEL,XXVI May.
COUNSEL,"northward.C. Chatterjee and Panchanan Ghosh (Chandra Narayan Naik, with them) for the respondent. 1950."
COUNSEL,"Mr. C. Setalvad, Attorney oecumenical of India (G. N. Joshi, with him) for the respondent."
ARG,The argument is that any order piddle under such cypher legislative provisions must necessarily be null and void in law.
ARG,"It is tell on behalf of the respondent that, although normally a person is not obligate responsible for the criminal acts of another person and no soul can be charged with the commission of an offence unless an individual is involved."
ARG,"If the matter were there, the appellant's memorize rede could not have seriously challenged the spot, but he vehemently argued that, when the agreement was not to pay the same amount of royalties or commissions as previously match, but a modified amount of royalties and commissions, the document should be needed to declivity under section 17(1)(d) of (1) P.C. 839."
ARG,The appellant's erudite advise argued that section seven of the Act is ultra vires in that it does not fall under any of the division of the 1935 Act on the provincial or simultaneous legislative lists of the Government of India.
ARG,"The complainants challenged the dispute on the comminute that Bisheshwar's Mokarrari occupy had unify into the Lakhraj interests he had purchased from the Pathaks in 1916-17, and that, by betray under the government's certificate, his total eighter anna interests in the village, including the Lakhraj and Mokarrari, had been transferred to the complainants and that the kickoff part of the defendants could claim rents only to the extent of the six anna shares of the Mokarrari."
ARG,"The Advocate General of Madras, who appeared on half of the defendants, provoke a preliminary objection, not to the Court's jurisdiction to listen the coating under Article 32, but to the applicant's direct action before that Court at start instance."
ARG,"Our client wishes to introduce his cause before you and he will finger obliged if you throw him an interview.""The secretary of the Ministry of the Interior replied on January 12, 1948, that the Commissioner was responsible for scrub the authorization due to numerous protests received by the government."
ARG,"There is little doubt that the imposition of pre-censorship on a newspaper is a restriction on freedom of the squeeze, which is an essential character of the right to freedom of formulation proclaimed in article 19(1)(a)."
ARG,"It was argued that the three-month menses itself was unreasonable, as the extraneous party had not had an appeal during that period."
ARG,The defendant's learned lawyer assert that the defendants should not rely on section 82 because it was not their event and that the matter was never raised by them in the High courtroom.
ARG,"While the table emphasized that it was not necessary for the Board to assert that such mismated laws had become obsolete ab initio or that all past and shut dealing could be reopened, it accede that, on 26 January 1950 and from that date, when the Constitution came into force, such incompatible laws could not be reviewed for any purpose and could be used to plant a royalty or punish a devoid citizen."
ARG,"The complainant claims that the govern contravenes the complainant's fundamental right to liberty. See Brij Bhushan's footnote pentad. The State of Delhi, p. 605 below."
ARG,"As Blackstone designate out in his Comments ""The freedom of the press is not to impose pre-publication restrictions, but not to ban in criminal matters when it is published."
ARG,It is alleged that the complainant and the Hindoo Mahasabha are opposed to the Government's policy of appeasement of this consecrate.
ARG,"Consequently, the action of the refund place is subject to the extraordinary jurisdiction of the High Court under Article 226."
ARG,"The right to apply was conferred upon him when the humbug was known to him in June 1946 or about that see.""Until he was kept by the fraud of his knowledge of his redress to shuffle a claim against property."
ARG,"First, it asks the High Court, regardless of the extent of its jurisdiction under article 226, never to exercise its index under the article in such a way as to transform itself into a tribunal of solicitation posing as a judgement on each court or self-confidence of the State performing administrative or quasi-judicial functions."
ARG,It is this sub-clause that the appellant arouse in support of his claim for municipal and urban property task in this case.
ARG,"Parliament has made this purvey in the drill of its powers under article 327 of the Constitution, which is ""subject to the provisions of the Constitution""."
ARG,"""The argument is that unless a adverse intention emerges from the ""contract""."
ARG,"He argued that, in an orderly proceeding, the applicant should first advert the matter to the Madras High courtroom, which, under article 226 of the makeup, has concurrent jurisdiction over the matter."
ARG,"It is argued that in applying the clause, it is sufficient to consider whether the restrictions inflict on the exercise of the rectify by constabulary are sane or not and whether we do not have to investigate the reasonableness or otherwise of the law itself."
ARG,"· Counsel for the applicants gainsay the High Court's decisiveness before US on three grounds: (one) assuming that the appeal was to be decided by the High Court in accordance with the commissariat of Law LVII of 1947, the provisions of that law were not applicable to pending appeals that had been excluded from its scope; (9) that Law LVII of 1947 had been remedy by the Bombay III Act of 1949 and that the appeal pending before that Court had to be decided in accordance with the provisions of the amended law which excluded pending appeals from the scope of Law LVII of 1947; and (3) that the High Court had wrongly overrule the conclusion of the Court of 1st representative that the defendants had institutionalise violation of the conditions position out in clause 2 (20) of the engage."
ARG,The complainants deny this and read that she has only obtained a limited succession.
ARG,"Therefore, the rescript may be in force for an indefinite period."
ARG,Every free man has an indisputable right to lay down what he wants before the public; to prohibit this is to destroy the freedom of the fight(one).
ARG,"It was argued that ""public guard"" and ""maintenance of public order"" are used in the Act in a disjointed manner and are separated by the word ""or"" and not ""and"" and that, therefore, we cannot dominion out the possibility that the Act would provide for ordinary and serious cases of folie of public ordering and quietness."
ARG,"In the grade of the arguments, we were referred by the lettered council on both sides to a fairly large act of 955 authorities, both in English and in India, in support of their respective claims."
ARG,The appellant's learned counselling based his arguments on the argument that the estates in question were of the same nature and character as the reefer kinsfolk estates governed by Mitakshara Act and that the endurance rule applicable to those estates was also applicable to them.
ARG,The applicants have now appealed to us after obtaining a certificate from the High Court under article 110 of the codification of Civil procedure.
ARG,"On behalf of the divinity, the total amount of the compensation money was claimed by Deosaran Singh and tup Lakshman Singh, who claimed to be Shebaits, on the craunch that the premises in question were prominent properties of the divinity, and the Bagarias had not acquired any interestingness there either by the reassign of the usufructual mortgage or by the alleged leverage of the tenant's correct in the property."
ARG,"The contestation that women were, by custom, excluded from the inheritance of the titles of ghatwali in Birbhum was rejected 157 by the two homage below and was not nurture before us; likewise, the point of custom laid out in para."
ARG,"It was stated that an order piss under paragraph 1 should have the nature of a rule or regularisation of general application, such as the Sugar and wampum Products ascertain Ordinance of 1947, made by the Central Government on 4 August 1947, since the paragraph confers on the Central governing the exclusive baron to ""prevent or prohibit"" the production, supply, distribution, etc. of essential products and does not authorize the hold of special or special orders in respect of a particular person or thing."
ARG,The Advocate General argued that his statement was uncongenial with the recitals in Exhibit P 24.
ARG,"""The hear Attorney General pointed out that the nature of a commercial property is not changed because a particular person is unable to expend it."
ARG,"On the other handwriting, he argued that the Motor Vehicle number, with the prescript on the allow of permits, is a self-contained code and that with respect to the rights and links created by such a law, the manner of enforcement must be sought inside the framework of the law itself."
ARG,"In other wrangle, the argument was that there had been an amendment to the law after the date of the orderliness communicate by the trial judge and before the appeal was see, the rights of the parties should be determined in accordance with the law as it was on the date of the appeal hear."
ARG,"On behalf of the appellants, Mr. Sinha raised two takings."
ARG,"Mr. Setalvad, the eminent Attorney world-wide, who appeared for the defendant, observe that there was no purchase of benami 859 and that Abhyankar's detention as owner of the "" Prabhat "" did not amount to a misrepresentation or false statement to the perspicacity creditor, since the accounts on which desire was placed were chronicle opened in banks and could not normally be inspected by third party."
ARG,The applicants claim that this provision infringes the fundamental flop to freedom of speech and expression conferred on them by clause nineteen(1)(a) of the organization in so far as it authorizes the imposition of a restriction on the publication of the magazine which is not free by clause 2 of that Article.
ARG,"The complainant challenges the validity of the first order on the grounds that the Eastern Punjab Public Security Act 1949, under which the order was made, breach his fundamental veracious under article xix, paragraph 1 (d), of the establishment of India."
ARG,The defendant quaternary claimed compensation as a tenant for 99 days on the basis of a lease allegedly granted to him by the original owners.
ARG,Mohan Dei is an absolute arena.
ARG,"It was besides argue that there was another party between the owners of the Lakhrai stake, i.e. between Bisheshwar Dayal Singh on the ace handwriting and Deolal Pathak, Neman Pathak and Surajnath Pathak on the other, under which the realm in the Mokarari patties of Parmeshwar Dayal Singh and others and Hiranand Jha and Durganand Jha barbarous into the Patti of Deolal Pathak and others, while the lands in the patti mokarrari of the 2d division of the defendants descend into his patti owner lakhraj and as a result of these partitions, the Mokarrri interest of the second part of the defendants merged in his stake lakhraj and under"
ARG,"Accordingly, the appellant's learned counsel has devoted most of his arguments to the fourth assertion solidifying out above."
ARG,"in our view, the short answer to this allegation is that the mo charge that relates to the appellant dissipate at Kartar Singh and Jangir Singh is not a charge for two offences, but a charge for one offence."
ARG,"The respondents' espouse argument was that, with honour to pattern 22,500, it was entitled to an exemption under section 10(two) (xv) of the Income Tax Act on the moil that the payment was an expense that was not of the nature of a chapiter expenditure or personal expenses of the applicant corporation but was an expense that was specify entirely and exclusively for the purpose of its business."
ARG,"These arguments appear, at first glance, to be quite urgent, but, in my view, there are more important and more fundamental arguments in support of the gamy Court's opinion."
ARG,The defendants say he give Mst.
ARG,"For this reason, it was argued that there was an unreasonable restriction on the practice of the citizen's right."
ARG,"In this case, male tea is not the substance of the offences that concern us and the appellant must be agree responsible for the actions of his employees."
ARG,"According to him, the purpose of the expulsion rescript egress by the District Magistrate, Delhi, was to curb political opposition to the Government's policy towards Pakistan and the Muslim League."
ARG,"In support of this appeal, counsel urged that the 1931 Indian entreat (Emergency mightiness) Act be one of many repressive police enacted by a foreign politics to stifle the freedom of Indian subjects, particularly the Indian press; that, with the advent of independence, the Indian people begin to breathe freely and through the Constitution they assume, they lead care to see the fundamental compensate of destitute citizens of a democratic republic and that article 13, paragraph 1, of the Constitution removes all vestiges of subordination imposed on them by the tyranny of foreign leadership and declares that all 232 laws incompatible with fundamental rights are zero and void as if they had never been adopted and had never existed."
ARG,"He cited applications for criminal review under article 435 of the Code of malefactor Procedure, applications for bail and applications for transfer under article twenty-four of the Code of civil Procedure as cases in which concurrent jurisdiction had been conferred on the High romance and the depressed court in certain cause, a rule of practice had been established that a party should first apply to the woo for redress before bringing the matter before the High Court."
ARG,"He further relegate that the reasons for the order served on him are vague, insufficient and incomplete."
ARG,"in his written statement, the respondent reviewed all of the complainant's fabric allegations and tell, for example, that the prosecution was not conserve in so far as there was no public intrust of a religious and charitable nature in respect of the defendant's property, which was the private property of the defendant himself."
ARG,"It was then argued that the grounds were vague, that they could not be regard at all as base and that they could therefore not be sufficient to ""satisfy"" the dominance."
